Fam PID1 PID2 TheoKinship
CR201 1201 26 0.03515625
CR201 581 26 0.078125
CR201 1202 26 0.03515625
CR201 2187 26 0.0546875
CR201 1220 26 0.0625
CR201 3010 26 0.015625
CR201 7701 26 0.0175781
CR201 1882 26 0.015625
CR201 2228 26 0.015625
CR201 1787 26 0.015625
CR201 6794 26 0.03125
CR201 10040 26 0.0078125
CR201 6677 26 0.0703125
CR201 8846 26 0.0078125
CR201 404 26 0.125
CR201 7372 26 0.0703125
CR201 1830 26 0.015625
CR201 89 26 0.015625
CR201 96 26 0.125
CR201 3233 26 0.03515625
CR201 1861 26 0.0703125
CR201 319 26 0.03125
CR201 4598 26 0.0703125
CR201 4373 26 0.03515625
CR201 1207 26 0.03515625
CR201 6793 26 0.03125
CR201 50 26 0.03125
CR201 23 26 0.0625
CR201 8099 26 0.01953125
CR201 91 26 0.0078125
CR201 271 26 0.0703125
CR201 2258 26 0.015625
CR201 70 26 0.03515625
CR201 5289 26 0.0078125
CR201 5712 26 0.02734375
CR201 1781 26 0.015625
CR201 5023 26 0.05078125
CR201 4907 26 0.0625
CR201 2255 26 0.015625
CR201 1222 26 0.0625
CR201 10172 26 0.0390625
CR201 10148 26 0.03515625
CR201 1493 26 0.0625
CR201 9305 26 0.015625
CR201 7325 26 0.0703125
CR201 1365 26 0.0625
CR201 1828 26 0.015625
CR201 4374 26 0.03515625
CR201 9303 26 0.015625
CR201 2196 26 0.1015625
CR201 5024 26 0.05078125
CR201 7367 26 0.0703125
CR201 10173 26 0.00390625
CR201 55 26 0.09375
CR201 7375 26 0.0703125
CR201 3374 26 0.015625
CR201 2427 26 0.0625
CR201 926 26 0.03125
CR201 8229 26 0.03125
CR201 9593 26 0.0078125
CR201 1199 26 0.0703125
CR201 5021 26 0.05078125
CR201 99 26 0.03125
CR201 4375 26 0.0625
CR201 2257 26 0.015625
CR201 1157 26 0.03125
CR201 43 26 0.03125
CR201 1218 26 0.0625
CR201 4372 26 0.03515625
CR201 300 26 0.125
CR201 5073 26 0.0078125
CR201 1889 26 0.03125
CR201 10038 26 0.0078125
CR201 712 26 0.125
CR201 5043 26 0.1015625
CR201 6014 26 0.0078125
CR201 1216 26 0.0625
CR201 5056 26 0.03515625
CR201 4306 26 0.078125
CR201 711 26 0.125
CR201 1896 26 0.015625
CR201 5516 26 0.0078125
CR201 2853 26 0.03125
CR201 3758 26 0.03515625
CR201 14 26 0.03125
CR201 4371 26 0.03515625
CR201 8095 26 0.01953125
CR201 7923 26 0.03125
CR201 1053 26 0.015625
CR201 1221 26 0.0625
CR201 104 26 0.015625
CR201 3815 26 0.0703125
CR201 467 26 0.03125
CR201 10212 26 0.0078125
CR201 57 26 0.046875
CR201 77 26 0.03125
CR201 578 26 0.125
CR201 2189 26 0.02734375
CR201 1077 26 0.0625
CR201 4541 26 0.046875
CR201 49 26 0.03125
CR201 2184 26 0.078125
CR201 3791 26 0.03125
CR201 4370 26 0.03515625
CR201 10032 26 0.0078125
CR201 270 26 0.0625
CR201 209 26 0.0625
CR201 10205 26 0.0078125
CR201 6789 26 0.03125
CR201 8865 26 0.015625
CR201 965 26 0.03125
CR201 21 26 0.0625
CR201 1205 26 0.0703125
CR201 10206 26 0.0175781
CR201 549 26 0.140625
CR201 1183 26 0.125
CR201 5060 26 0.0078125
CR201 6791 26 0.03125
CR201 5263 26 0.0078125
CR201 7298 26 0.015625
CR201 9594 26 0.0078125
CR201 5025 26 0.05078125
CR201 6967 26 0.03125
CR201 5068 26 0.0078125
CR201 1217 26 0.078125
CR201 3237 26 0.03515625
CR201 2229 26 0.125
CR201 4542 26 0.046875
CR201 10204 26 0.0078125
CR201 34 26 0.140625
CR201 1887 26 0.015625
CR201 8096 26 0.01953125
CR201 5257 26 0.0078125
CR201 150 26 0.25
CR201 6063 26 0.03515625
CR201 2063 26 0.015625
CR201 447 26 0.03125
CR201 5066 26 0.0078125
CR201 7917 26 0.03125
CR201 8100 26 0.01953125
CR201 2062 26 0.015625
CR201 1354 26 0.1015625
CR201 7366 26 0.0703125
CR201 5288 26 0.0078125
CR201 31 26 0.0625
CR201 3616 26 0.1015625
CR201 5019 26 0.05078125
CR201 5020 26 0.05078125
CR201 5711 26 0.02734375
CR201 4318 26 0.0625
CR201 7371 26 0.0703125
CR201 9592 26 0.0078125
CR201 7368 26 0.0703125
CR201 1014 26 0.03125
CR201 3198 26 0.0625
CR201 1878 26 0.015625
CR201 2421 26 0.078125
CR201 2260 26 0.015625
CR201 2049 26 0.0390625
CR201 9596 26 0.0078125
CR201 7919 26 0.03125
CR201 4381 26 0.03515625
CR201 1129 26 0.0625
CR201 4818 26 0.1015625
CR201 2067 26 0.015625
CR201 5264 26 0.0078125
CR201 5262 26 0.0078125
CR201 665 26 0.0625
CR201 3396 27 0.015625
CR201 5023 27 0.05078125
CR201 7924 27 0.0625
CR201 3293 27 0.015625
CR201 44 27 0.046875
CR201 7372 27 0.0390625
CR201 272 27 0.09375
CR201 71 27 0.078125
CR201 2046 27 0.0390625
CR201 6956 27 0.0625
CR201 268 27 0.0625
CR201 1355 27 0.1015625
CR201 5246 27 0.015625
CR201 227 27 0.25
CR201 5024 27 0.05078125
CR201 4030 27 0.0390625
CR201 4065 27 0.0625
CR201 10046 27 0.015625
CR201 1365 27 0.0625
CR201 99 27 0.0625
CR201 10201 27 0.01953125
CR201 5628 27 0.015625
CR201 579 27 0.03125
CR201 5212 27 0.015625
CR201 2229 27 0.0625
CR201 8079 27 0.109375
CR201 45 27 0.0390625
CR201 7374 27 0.0390625
CR201 1220 27 0.0625
CR201 51 27 0.03125
CR201 6065 27 0.03515625
CR201 5291 27 0.0078125
CR201 1861 27 0.0390625
CR201 107 27 0.03125
CR201 10038 27 0.015625
CR201 5063 27 0.0078125
CR201 7373 27 0.0390625
CR201 459 27 0.25
CR201 36 27 0.25
CR201 4599 27 0.0703125
CR201 4376 27 0.0625
CR201 5074 27 0.0078125
CR201 4369 27 0.01953125
CR201 73 27 0.0390625
CR201 75 27 0.125
CR201 2255 27 0.03125
CR201 1053 27 0.015625
CR201 4546 27 0.046875
CR201 53 27 0.015625
CR201 15 27 0.03125
CR201 6064 27 0.03515625
CR201 9595 27 0.0078125
CR201 96 27 0.125
CR201 3305 27 0.03125
CR201 1875 27 0.109375
CR201 2259 27 0.03125
CR201 355 27 0.25
CR201 4498 27 0.03125
CR201 1254 27 0.03125
CR201 1778 27 0.0625
CR201 68 27 0.0390625
CR201 8846 27 0.0078125
CR201 1826 27 0.03125
CR201 1157 27 0.03125
CR201 3758 27 0.01953125
CR201 404 27 0.125
CR201 7704 27 0.0097656
CR201 2895 27 0.0625
CR201 7300 27 0.015625
CR201 23 27 0.0625
CR201 753 27 0.125
CR201 50 27 0.03125
CR201 5712 27 0.02734375
CR201 6677 27 0.0390625
CR201 1201 27 0.01953125
CR201 87 27 0.03125
CR201 14 27 0.03125
CR201 10148 27 0.01953125
CR201 9593 27 0.0078125
CR201 7922 27 0.0625
CR201 7700 27 0.0097656
CR201 9804 27 0.0078125
CR201 8098 27 0.01953125
CR201 10031 27 0.015625
CR201 22 27 0.0625
CR201 7375 27 0.0390625
CR201 3791 27 0.03125
CR201 1222 27 0.0625
CR201 6790 27 0.015625
CR201 7369 27 0.0390625
CR201 1830 27 0.015625
CR201 5043 27 0.1015625
CR201 300 27 0.125
CR201 79 27 0.03125
CR201 5076 27 0.0078125
CR201 536 27 0.078125
CR201 47 27 0.125
CR201 4374 27 0.01953125
CR201 43 27 0.03125
CR201 4373 27 0.01953125
CR201 618 27 0.03125
CR201 5292 27 0.0078125
CR201 3235 27 0.01953125
CR201 8963 27 0.0078125
CR201 91 27 0.0078125
CR201 21 27 0.0625
CR201 1882 27 0.03125
CR201 318 27 0.125
CR201 2185 27 0.03125
CR201 3350 27 0.0390625
CR201 578 27 0.125
CR201 3815 27 0.0703125
CR201 2381 27 0.078125
CR201 4370 27 0.01953125
CR201 3374 27 0.015625
CR201 7919 27 0.0625
CR201 9592 27 0.0078125
CR201 3237 27 0.01953125
CR201 8229 27 0.03125
CR201 1202 27 0.01953125
CR201 4375 27 0.0625
CR201 2256 27 0.03125
CR201 89 27 0.015625
CR201 2228 27 0.015625
CR201 9303 27 0.015625
CR201 5516 27 0.0078125
CR201 319 27 0.03125
CR201 57 27 0.046875
CR201 4542 27 0.046875
CR201 5060 27 0.0078125
CR201 1887 27 0.03125
CR201 8100 27 0.01953125
CR201 8099 27 0.01953125
CR201 1493 27 0.125
CR201 7701 27 0.0097656
CR201 1205 27 0.0390625
CR201 581 27 0.078125
CR201 6793 27 0.015625
CR201 7367 27 0.0390625
CR201 5056 27 0.01953125
CR201 1787 27 0.015625
CR201 33 27 0.125
CR201 5020 27 0.05078125
CR201 4907 27 0.125
CR201 7366 27 0.0390625
CR201 926 27 0.0625
CR201 2427 27 0.0625
CR201 9596 27 0.0078125
CR201 2258 27 0.03125
CR201 3108 27 0.015625
CR201 5289 27 0.0078125
CR201 104 27 0.03125
CR201 4306 27 0.109375
CR201 10040 27 0.015625
CR201 4372 27 0.01953125
CR201 10205 27 0.0078125
CR201 2062 27 0.015625
CR201 2189 27 0.02734375
CR201 6967 27 0.03125
CR201 1207 27 0.01953125
CR201 2196 27 0.1015625
CR201 3219 27 0.015625
CR201 5073 27 0.0078125
CR201 1828 27 0.015625
CR201 55 27 0.09375
CR201 6794 27 0.015625
CR201 1216 27 0.0625
CR201 549 27 0.078125
CR201 5263 27 0.0078125
CR201 1896 27 0.015625
CR201 6791 27 0.015625
CR201 10212 27 0.0078125
CR201 1217 27 0.109375
CR201 271 27 0.0390625
CR201 70 27 0.01953125
CR201 3198 27 0.0625
CR201 2187 27 0.0546875
CR201 6014 27 0.0078125
CR201 467 27 0.03125
CR201 34 27 0.078125
CR201 1218 27 0.0625
CR201 3616 27 0.1015625
CR201 77 27 0.0625
CR201 209 27 0.0625
CR201 150 27 0.125
CR201 965 27 0.03125
CR201 1221 27 0.0625
CR201 7325 27 0.0390625
CR201 2260 27 0.03125
CR201 5066 27 0.0078125
CR201 5262 27 0.0078125
CR201 1183 27 0.0625
CR201 10032 27 0.015625
CR201 10172 27 0.0390625
CR201 7923 27 0.0625
CR201 5257 27 0.0078125
CR201 2067 27 0.015625
CR201 8865 27 0.03125
CR201 7917 27 0.0625
CR201 4371 27 0.01953125
CR201 2184 27 0.078125
CR201 31 27 0.0625
CR201 8864 27 0.03125
CR201 4541 27 0.046875
CR201 9305 27 0.015625
CR201 5025 27 0.05078125
CR201 711 27 0.125
CR201 1878 27 0.03125
CR201 9594 27 0.0078125
CR201 1014 27 0.03125
CR201 6789 27 0.015625
CR201 1077 27 0.0625
CR201 10204 27 0.0078125
CR201 10206 27 0.0097656
CR201 1889 27 0.0625
CR201 712 27 0.125
CR201 8095 27 0.01953125
CR201 1781 27 0.015625
CR201 5021 27 0.05078125
CR201 4318 27 0.0625
CR201 665 27 0.125
CR201 270 27 0.0625
CR201 2063 27 0.015625
CR201 4598 27 0.0703125
CR201 7298 27 0.015625
CR201 5019 27 0.05078125
CR201 49 27 0.03125
CR201 4381 27 0.01953125
CR201 2853 27 0.0625
CR201 1129 27 0.125
CR201 3233 27 0.01953125
CR201 5711 27 0.02734375
CR201 5068 27 0.0078125
CR201 2421 27 0.078125
CR201 7368 27 0.0390625
CR201 3010 27 0.015625
CR201 10173 27 0.00390625
CR201 7371 27 0.0390625
CR201 7918 27 0.0625
CR201 1354 27 0.1015625
CR201 2257 27 0.03125
CR201 5288 27 0.0078125
CR201 1199 27 0.0390625
CR201 2049 27 0.0390625
CR201 8096 27 0.01953125
CR201 447 27 0.03125
CR201 6063 27 0.03515625
CR201 5264 27 0.0078125
CR201 4818 27 0.1015625
CR201 3293 227 0.015625
CR201 87 227 0.03125
CR201 579 227 0.03125
CR201 53 227 0.015625
CR201 10046 227 0.0078125
CR201 15 227 0.03125
CR201 5246 227 0.015625
CR201 5056 227 0.01953125
CR201 1216 227 0.0625
CR201 1202 227 0.01953125
CR201 2895 227 0.03125
CR201 6064 227 0.05078125
CR201 272 227 0.09375
CR201 45 227 0.0390625
CR201 3396 227 0.015625
CR201 1826 227 0.03125
CR201 57 227 0.046875
CR201 5023 227 0.03515625
CR201 5292 227 0.0078125
CR201 1157 227 0.03125
CR201 1220 227 0.0625
CR201 753 227 0.125
CR201 5074 227 0.0078125
CR201 71 227 0.078125
CR201 99 227 0.03125
CR201 3791 227 0.03125
CR201 1830 227 0.015625
CR201 1222 227 0.0625
CR201 6790 227 0.015625
CR201 4546 227 0.046875
CR201 459 227 0.125
CR201 1875 227 0.078125
CR201 10201 227 0.01953125
CR201 1365 227 0.0625
CR201 7300 227 0.015625
CR201 10206 227 0.0097656
CR201 8846 227 0.0078125
CR201 404 227 0.125
CR201 2046 227 0.0390625
CR201 7373 227 0.0390625
CR201 3305 227 0.03125
CR201 4065 227 0.0625
CR201 5628 227 0.015625
CR201 44 227 0.046875
CR201 7374 227 0.0390625
CR201 5063 227 0.0078125
CR201 10038 227 0.0078125
CR201 50 227 0.03125
CR201 1778 227 0.125
CR201 68 227 0.0390625
CR201 3235 227 0.01953125
CR201 8963 227 0.0078125
CR201 4030 227 0.0390625
CR201 36 227 0.125
CR201 2256 227 0.015625
CR201 1355 227 0.0703125
CR201 5291 227 0.0078125
CR201 7700 227 0.0097656
CR201 4369 227 0.01953125
CR201 6677 227 0.0390625
CR201 8098 227 0.03515625
CR201 73 227 0.0390625
CR201 107 227 0.03125
CR201 1183 227 0.0625
CR201 91 227 0.0078125
CR201 21 227 0.0625
CR201 7922 227 0.03125
CR201 4306 227 0.078125
CR201 4498 227 0.03125
CR201 6065 227 0.05078125
CR201 618 227 0.03125
CR201 51 227 0.03125
CR201 4376 227 0.0625
CR201 7375 227 0.0390625
CR201 33 227 0.125
CR201 9596 227 0.0078125
CR201 1201 227 0.01953125
CR201 7919 227 0.03125
CR201 1207 227 0.01953125
CR201 96 227 0.125
CR201 268 227 0.0625
CR201 79 227 0.015625
CR201 2255 227 0.015625
CR201 47 227 0.125
CR201 5212 227 0.015625
CR201 23 227 0.0625
CR201 1254 227 0.03125
CR201 9592 227 0.0078125
CR201 3374 227 0.015625
CR201 209 227 0.0625
CR201 1787 227 0.015625
CR201 8229 227 0.03125
CR201 2427 227 0.0625
CR201 2062 227 0.015625
CR201 9595 227 0.0078125
CR201 3350 227 0.0703125
CR201 7924 227 0.03125
CR201 2259 227 0.015625
CR201 536 227 0.078125
CR201 7704 227 0.0097656
CR201 75 227 0.0625
CR201 5712 227 0.02734375
CR201 2185 227 0.03125
CR201 10040 227 0.0078125
CR201 10172 227 0.0390625
CR201 4371 227 0.01953125
CR201 10148 227 0.01953125
CR201 5516 227 0.0078125
CR201 2196 227 0.0703125
CR201 3219 227 0.015625
CR201 4373 227 0.01953125
CR201 9804 227 0.0078125
CR201 104 227 0.015625
CR201 2258 227 0.015625
CR201 9303 227 0.015625
CR201 6956 227 0.0625
CR201 89 227 0.015625
CR201 5020 227 0.03515625
CR201 4599 227 0.1015625
CR201 926 227 0.03125
CR201 8099 227 0.03515625
CR201 4375 227 0.0625
CR201 467 227 0.03125
CR201 355 227 0.125
CR201 1889 227 0.03125
CR201 2381 227 0.078125
CR201 5262 227 0.0078125
CR201 55 227 0.09375
CR201 1053 227 0.015625
CR201 6794 227 0.015625
CR201 1896 227 0.015625
CR201 1217 227 0.078125
CR201 6967 227 0.03125
CR201 31 227 0.0625
CR201 5289 227 0.0078125
CR201 300 227 0.25
CR201 10031 227 0.0078125
CR201 1882 227 0.015625
CR201 4374 227 0.01953125
CR201 5076 227 0.0078125
CR201 712 227 0.125
CR201 7367 227 0.0390625
CR201 5060 227 0.0078125
CR201 34 227 0.078125
CR201 4370 227 0.01953125
CR201 578 227 0.25
CR201 4542 227 0.046875
CR201 1221 227 0.0625
CR201 318 227 0.125
CR201 7372 227 0.0390625
CR201 581 227 0.140625
CR201 14 227 0.03125
CR201 9305 227 0.015625
CR201 2228 227 0.015625
CR201 5021 227 0.03515625
CR201 1199 227 0.0390625
CR201 7923 227 0.03125
CR201 6791 227 0.015625
CR201 549 227 0.078125
CR201 5025 227 0.03515625
CR201 3237 227 0.01953125
CR201 5043 227 0.0703125
CR201 7369 227 0.0390625
CR201 8079 227 0.078125
CR201 1205 227 0.0390625
CR201 22 227 0.0625
CR201 1354 227 0.0703125
CR201 4381 227 0.01953125
CR201 2229 227 0.0625
CR201 5024 227 0.03515625
CR201 1014 227 0.03125
CR201 711 227 0.125
CR201 150 227 0.125
CR201 3616 227 0.0703125
CR201 8100 227 0.03515625
CR201 1493 227 0.0625
CR201 10032 227 0.0078125
CR201 6014 227 0.0078125
CR201 5073 227 0.0078125
CR201 2187 227 0.0546875
CR201 9593 227 0.0078125
CR201 2257 227 0.015625
CR201 3815 227 0.1015625
CR201 9594 227 0.0078125
CR201 7298 227 0.015625
CR201 2067 227 0.015625
CR201 4318 227 0.0625
CR201 1887 227 0.015625
CR201 3198 227 0.0625
CR201 271 227 0.0390625
CR201 3108 227 0.015625
CR201 2049 227 0.0390625
CR201 4372 227 0.01953125
CR201 1861 227 0.0390625
CR201 5264 227 0.0078125
CR201 3233 227 0.01953125
CR201 4818 227 0.0703125
CR201 5263 227 0.0078125
CR201 5257 227 0.0078125
CR201 77 227 0.03125
CR201 2189 227 0.02734375
CR201 70 227 0.01953125
CR201 2421 227 0.078125
CR201 3758 227 0.01953125
CR201 319 227 0.03125
CR201 2184 227 0.078125
CR201 1828 227 0.015625
CR201 2853 227 0.03125
CR201 447 227 0.03125
CR201 270 227 0.0625
CR201 7917 227 0.03125
CR201 2063 227 0.015625
CR201 8865 227 0.015625
CR201 5066 227 0.0078125
CR201 49 227 0.03125
CR201 8864 227 0.015625
CR201 1077 227 0.0625
CR201 1878 227 0.015625
CR201 10204 227 0.0078125
CR201 5068 227 0.0078125
CR201 7918 227 0.03125
CR201 10205 227 0.0078125
CR201 10212 227 0.0078125
CR201 6789 227 0.015625
CR201 6063 227 0.05078125
CR201 3010 227 0.015625
CR201 2260 227 0.015625
CR201 1218 227 0.0625
CR201 8096 227 0.03515625
CR201 10173 227 0.00390625
CR201 7371 227 0.0390625
CR201 7325 227 0.0390625
CR201 1781 227 0.015625
CR201 4541 227 0.046875
CR201 965 227 0.03125
CR201 7701 227 0.0097656
CR201 43 227 0.03125
CR201 4598 227 0.1015625
CR201 1129 227 0.0625
CR201 5288 227 0.0078125
CR201 5711 227 0.02734375
CR201 6793 227 0.015625
CR201 7368 227 0.0390625
CR201 4907 227 0.0625
CR201 5019 227 0.03515625
CR201 665 227 0.0625
CR201 8095 227 0.03515625
CR201 7366 227 0.0390625
CR201 7700 404 0.0058594
CR201 96 404 0.0625
CR201 44 404 0.046875
CR201 1220 404 0.03125
CR201 753 404 0.0625
CR201 7300 404 0.0625
CR201 4030 404 0.0234375
CR201 9595 404 0.0078125
CR201 3350 404 0.0234375
CR201 3293 404 0.015625
CR201 536 404 0.046875
CR201 5074 404 0.0078125
CR201 272 404 0.0625
CR201 1355 404 0.0390625
CR201 10172 404 0.0390625
CR201 10046 404 0.00390625
CR201 1202 404 0.01171875
CR201 6064 404 0.01953125
CR201 87 404 0.03125
CR201 2427 404 0.03125
CR201 150 404 0.0625
CR201 10031 404 0.00390625
CR201 15 404 0.03125
CR201 23 404 0.0625
CR201 10201 404 0.01171875
CR201 6065 404 0.01953125
CR201 1826 404 0.03125
CR201 3305 404 0.015625
CR201 45 404 0.0390625
CR201 579 404 0.03125
CR201 5246 404 0.015625
CR201 8100 404 0.01171875
CR201 1365 404 0.0625
CR201 4370 404 0.01171875
CR201 459 404 0.0625
CR201 7372 404 0.0234375
CR201 7704 404 0.0058594
CR201 9804 404 0.0078125
CR201 79 404 0.0078125
CR201 4498 404 0.015625
CR201 71 404 0.046875
CR201 51 404 0.03125
CR201 5063 404 0.0078125
CR201 9596 404 0.0078125
CR201 8095 404 0.01171875
CR201 4599 404 0.0390625
CR201 70 404 0.01171875
CR201 6790 404 0.0078125
CR201 5516 404 0.0078125
CR201 3219 404 0.015625
CR201 581 404 0.046875
CR201 3396 404 0.015625
CR201 8079 404 0.046875
CR201 47 404 0.0625
CR201 2185 404 0.03125
CR201 1201 404 0.01171875
CR201 926 404 0.015625
CR201 10038 404 0.00390625
CR201 53 404 0.015625
CR201 4546 404 0.03125
CR201 57 404 0.03125
CR201 2256 404 0.0078125
CR201 3758 404 0.01171875
CR201 7922 404 0.015625
CR201 1830 404 0.015625
CR201 5291 404 0.0078125
CR201 107 404 0.03125
CR201 4376 404 0.03125
CR201 73 404 0.0234375
CR201 6956 404 0.03125
CR201 1077 404 0.25
CR201 5024 404 0.01953125
CR201 36 404 0.0625
CR201 5628 404 0.015625
CR201 8846 404 0.0078125
CR201 2062 404 0.015625
CR201 1157 404 0.03125
CR201 7369 404 0.0234375
CR201 50 404 0.03125
CR201 355 404 0.0625
CR201 1787 404 0.015625
CR201 3374 404 0.015625
CR201 1217 404 0.046875
CR201 5712 404 0.01953125
CR201 22 404 0.0625
CR201 1216 404 0.03125
CR201 1882 404 0.0078125
CR201 1221 404 0.03125
CR201 2196 404 0.0390625
CR201 5212 404 0.015625
CR201 4375 404 0.03125
CR201 268 404 0.0625
CR201 6677 404 0.0234375
CR201 75 404 0.03125
CR201 1875 404 0.046875
CR201 2046 404 0.0390625
CR201 7373 404 0.0234375
CR201 1889 404 0.015625
CR201 5021 404 0.01953125
CR201 99 404 0.015625
CR201 1222 404 0.03125
CR201 3235 404 0.01171875
CR201 10032 404 0.00390625
CR201 8099 404 0.01171875
CR201 5289 404 0.0078125
CR201 4373 404 0.01171875
CR201 618 404 0.03125
CR201 1778 404 0.03125
CR201 33 404 0.0625
CR201 10206 404 0.0058594
CR201 1354 404 0.0390625
CR201 3791 404 0.03125
CR201 1183 404 0.03125
CR201 6794 404 0.0078125
CR201 319 404 0.03125
CR201 8963 404 0.0078125
CR201 1207 404 0.01171875
CR201 300 404 0.0625
CR201 467 404 0.03125
CR201 4065 404 0.03125
CR201 4369 404 0.01171875
CR201 8864 404 0.0078125
CR201 2258 404 0.0078125
CR201 2381 404 0.046875
CR201 1218 404 0.03125
CR201 5020 404 0.01953125
CR201 209 404 0.0625
CR201 6791 404 0.0078125
CR201 6967 404 0.125
CR201 4907 404 0.03125
CR201 1493 404 0.03125
CR201 4374 404 0.01171875
CR201 7375 404 0.0234375
CR201 7924 404 0.015625
CR201 2255 404 0.0078125
CR201 1205 404 0.0234375
CR201 318 404 0.0625
CR201 10212 404 0.0078125
CR201 1199 404 0.0234375
CR201 711 404 0.0625
CR201 5060 404 0.0078125
CR201 8865 404 0.0078125
CR201 7298 404 0.0625
CR201 91 404 0.0078125
CR201 6014 404 0.0078125
CR201 4306 404 0.046875
CR201 1254 404 0.03125
CR201 8098 404 0.01171875
CR201 2259 404 0.0078125
CR201 2421 404 0.046875
CR201 1129 404 0.03125
CR201 104 404 0.0078125
CR201 549 404 0.046875
CR201 4542 404 0.03125
CR201 2063 404 0.015625
CR201 1014 404 0.03125
CR201 8229 404 0.015625
CR201 10148 404 0.01171875
CR201 9305 404 0.015625
CR201 2895 404 0.015625
CR201 712 404 0.0625
CR201 3010 404 0.015625
CR201 43 404 0.03125
CR201 1861 404 0.0234375
CR201 10040 404 0.00390625
CR201 1878 404 0.0078125
CR201 34 404 0.046875
CR201 5263 404 0.0078125
CR201 9594 404 0.0078125
CR201 77 404 0.015625
CR201 9593 404 0.0078125
CR201 14 404 0.03125
CR201 5043 404 0.0390625
CR201 7374 404 0.0234375
CR201 2260 404 0.0078125
CR201 447 404 0.03125
CR201 2049 404 0.0390625
CR201 4381 404 0.01171875
CR201 5264 404 0.0078125
CR201 7919 404 0.015625
CR201 5025 404 0.01953125
CR201 1896 404 0.015625
CR201 7917 404 0.015625
CR201 5076 404 0.0078125
CR201 2187 404 0.0390625
CR201 5073 404 0.0078125
CR201 271 404 0.0234375
CR201 578 404 0.0625
CR201 4372 404 0.01171875
CR201 5288 404 0.0078125
CR201 2228 404 0.015625
CR201 6063 404 0.01953125
CR201 1053 404 0.015625
CR201 2067 404 0.015625
CR201 4818 404 0.0390625
CR201 3616 404 0.0390625
CR201 31 404 0.0625
CR201 2184 404 0.046875
CR201 21 404 0.0625
CR201 3237 404 0.01171875
CR201 5066 404 0.0078125
CR201 1887 404 0.0078125
CR201 5019 404 0.01953125
CR201 10204 404 0.03125
CR201 5262 404 0.0078125
CR201 5023 404 0.01953125
CR201 5711 404 0.01953125
CR201 2229 404 0.03125
CR201 6789 404 0.0078125
CR201 10205 404 0.0078125
CR201 9592 404 0.0078125
CR201 49 404 0.03125
CR201 7325 404 0.0234375
CR201 4371 404 0.01171875
CR201 8096 404 0.01171875
CR201 665 404 0.03125
CR201 4598 404 0.0390625
CR201 5292 404 0.0078125
CR201 4318 404 0.03125
CR201 6793 404 0.0078125
CR201 3815 404 0.0390625
CR201 7701 404 0.0058594
CR201 2853 404 0.015625
CR201 7367 404 0.0234375
CR201 3198 404 0.03125
CR201 3108 404 0.015625
CR201 2257 404 0.0078125
CR201 1828 404 0.015625
CR201 5068 404 0.0078125
CR201 68 404 0.0234375
CR201 9303 404 0.015625
CR201 5056 404 0.01171875
CR201 7918 404 0.015625
CR201 7368 404 0.0234375
CR201 3233 404 0.01171875
CR201 7366 404 0.0234375
CR201 55 404 0.0625
CR201 5257 404 0.0078125
CR201 1781 404 0.015625
CR201 2189 404 0.01953125
CR201 7923 404 0.015625
CR201 4541 404 0.03125
CR201 270 404 0.0625
CR201 10173 404 0.00390625
CR201 965 404 0.03125
CR201 89 404 0.015625
CR201 7371 404 0.0234375
CR201 9804 31 0.0078125
CR201 4498 31 0.0078125
CR201 7700 31 0.00390625
CR201 536 31 0.03125
CR201 5291 31 0.0078125
CR201 79 31 0.00390625
CR201 4030 31 0.015625
CR201 3350 31 0.0390625
CR201 7704 31 0.00390625
CR201 10038 31 0.0019531
CR201 45 31 0.0390625
CR201 1787 31 0.0625
CR201 1220 31 0.015625
CR201 5063 31 0.0078125
CR201 4374 31 0.0078125
CR201 96 31 0.03125
CR201 10046 31 0.0019531
CR201 9595 31 0.03125
CR201 7369 31 0.0390625
CR201 10148 31 0.01953125
CR201 6064 31 0.01171875
CR201 23 31 0.0625
CR201 87 31 0.25
CR201 272 31 0.046875
CR201 4373 31 0.0078125
CR201 753 31 0.03125
CR201 15 31 0.03125
CR201 459 31 0.03125
CR201 1826 31 0.125
CR201 71 31 0.03125
CR201 3219 31 0.015625
CR201 2256 31 0.00390625
CR201 7372 31 0.0390625
CR201 50 31 0.03125
CR201 1778 31 0.015625
CR201 1201 31 0.0078125
CR201 107 31 0.03125
CR201 579 31 0.125
CR201 3293 31 0.015625
CR201 1202 31 0.0078125
CR201 5246 31 0.0625
CR201 2427 31 0.015625
CR201 10172 31 0.0390625
CR201 1222 31 0.015625
CR201 5212 31 0.125
CR201 3758 31 0.0078125
CR201 47 31 0.03125
CR201 7375 31 0.0390625
CR201 33 31 0.03125
